---
# IPCG 3YP data file
# taes1g09@ecs.soton.ac.uk
---
q1: 3/4
q2: 3/4
---
---
d: 444
d: 444
d: 444
d: 444
1: 666
d: 444
d: 444
0: 449
0: 449
0: 449
0: 449
1: 449
1: 449
d: 444
1: 470
1: 422
0: 422
1: 422
d: 444
d: 444
1: 449
0: 463
0: 463
d: 444
d: 444
1: 463
d: 444
1: 449
d: 444
0: 428
0: 428
0: 428
0: 428
0: 428
0: 428
0: 428
1: 428
d: 444
1: 428
d: 444
1: 517
d: 444
1: 428
1: 437
d: 444
d: 444
1: 428
d: 444
1: 449
0: 422
0: 422
1: 422
d: 444
1: 428
d: 444
1: 428
d: 444
d: 444
1: 428
1: 422
d: 444
d: 444
0: 476
0: 476
0: 476
0: 476
1: 476
d: 444
1: 449
d: 444
d: 444
1: 449
d: 444
1: 449
1: 470
0: 428
0: 428
d: 444
1: 428
1: 476
d: 444
g: 12864
1: 476
0: 449
1: 449
t: 62477
---
q3: 3/6
---
d: 222
d: 222
d: 222
d: 222
1: 666
1: 196
d: 222
1: 219
d: 222
1: 178
d: 222
d: 222
1: 232
1: 214
d: 222
1: 258
1: 219
d: 222
0: 219
d: 222
0: 219
0: 219
1: 219
d: 222
d: 222
1: 267
d: 222
0: 214
1: 214
d: 222
1: 219
0: 219
1: 219
d: 222
0: 219
0: 219
1: 219
d: 222
1: 219
d: 222
1: 178
0: 285
d: 222
d: 222
1: 285
1: 232
d: 222
1: 157
d: 222
0: 232
1: 232
d: 222
d: 222
1: 232
0: 258
d: 222
1: 258
0: 232
1: 232
d: 222
g: 12608
1: 258
1: 258
1: 202
t: 46667
---
q4: 2/6
---
d: 260
d: 260
d: 260
d: 260
1: 666
d: 260
1: 232
d: 260
1: 285
d: 260
1: 249
d: 260
1: 267
d: 260
0: 232
1: 232
d: 260
1: 247
d: 260
1: 258
1: 249
d: 260
1: 249
d: 260
1: 306
d: 202
0: 258
d: 260
1: 258
1: 249
d: 260
1: 267
d: 202
1: 157
d: 202
d: 202
0: 258
0: 258
1: 258
d: 260
1: 264
d: 260
1: 142
d: 260
1: 196
d: 202
1: 219
d: 202
1: 219
d: 202
1: 267
1: 232
d: 191
1: 196
d: 191
1: 219
0: 232
d: 202
d: 202
1: 232
0: 214
d: 260
g: 12608
1: 214
0: 202
1: 202
1: 249
1: 247
t: 42227
---
q5: 2/6
---
d: 233
d: 233
d: 233
1: 666
d: 233
1: 232
d: 175
1: 267
d: 164
d: 164
1: 258
d: 164
1: 232
0: 116
d: 153
1: 116
1: 142
d: 142
1: 157
d: 133
1: 196
d: 133
1: 202
1: 219
d: 133
1: 202
d: 133
d: 133
1: 136
1: 68
d: 132
0: 74
d: 133
1: 74
d: 132
0: 127
0: 127
0: 127
1: 127
d: 133
0: 116
1: 116
d: 133
0: 41
1: 41
1: 71
d: 133
1: 77
0: 136
d: 133
1: 136
d: 133
g: 12736
1: 169
0: 136
1: 136
t: 45722
---
q6: 2/6
---
# EOF
