---
# IPCG 3YP data file
# taes1g09@ecs.soton.ac.uk
---
q1: 2/4
q2: 2/4
---
---
d: 444
d: 444
d: 444
0: 666
d: 444
1: 666
d: 444
1: 476
1: 386
d: 444
1: 508
d: 444
1: 449
d: 444
1: 497
1: 455
d: 444
d: 444
1: 428
d: 444
d: 444
1: 428
1: 392
d: 444
1: 463
d: 444
1: 463
d: 444
1: 422
d: 444
1: 463
d: 444
1: 428
d: 444
1: 463
d: 444
d: 444
1: 437
d: 444
1: 449
1: 428
1: 458
d: 444
1: 369
d: 444
d: 444
d: 444
1: 463
d: 444
1: 449
1: 476
1: 449
d: 444
g: 13056
1: 422
t: 34020
---
q3: 3/6
---
d: 222
d: 222
1: 666
d: 222
1: 279
d: 222
1: 219
0: 219
d: 222
d: 222
1: 219
d: 222
d: 222
1: 202
1: 219
d: 222
1: 219
d: 222
1: 219
d: 222
1: 202
d: 222
1: 232
1: 196
d: 222
1: 219
d: 222
1: 219
d: 222
1: 219
d: 222
d: 222
1: 219
d: 222
1: 219
1: 219
d: 222
1: 219
d: 222
d: 222
g: 12544
1: 219
1: 219
1: 169
t: 32290
---
q4: 3/6
---
d: 133
d: 133
d: 133
1: 666
d: 133
1: 214
d: 133
1: 196
1: 202
d: 133
d: 133
1: 127
d: 112
0: 74
1: 74
d: 111
1: 127
1: 214
d: 111
d: 111
1: 169
1: 41
d: 111
1: 136
d: 111
0: 11
0: 11
0: 11
0: 11
0: 11
d: 111
0: 11
0: 11
0: 11
0: 11
0: 11
1: 11
0: 157
d: 111
1: 157
0: 95
1: 95
d: 111
1: 95
d: 111
d: 111
1: 116
0: 219
d: 111
1: 219
d: 111
0: 169
1: 169
d: 111
1: 136
0: 142
1: 142
d: 111
g: 12992
1: 196
0: 116
1: 116
t: 66585
---
q5: 3/6
---
d: 101
d: 101
d: 101
0: 666
1: 666
0: 23
1: 23
d: 101
1: 71
d: 101
0: 116
d: 101
1: 116
d: 101
1: 77
d: 101
0: 95
0: 95
1: 95
1: 56
d: 101
0: 71
1: 71
d: 101
d: 101
1: 41
d: 101
1: 178
d: 98
d: 98
0: 77
0: 77
1: 77
0: 23
0: 23
1: 23
1: 116
d: 101
1: 202
d: 101
d: 101
1: 95
d: 98
1: 71
d: 98
1: 116
0: 95
1: 95
d: 98
1: 11
d: 98
0: 116
d: 98
1: 116
d: 98
0: 136
1: 136
1: 142
0: 41
d: 98
g: 13184
0: 41
0: 41
1: 41
0: 196
1: 196
t: 66227
---
q6: 4/6
---
# EOF
