---
# IPCG 3YP data file
# taes1g09@ecs.soton.ac.uk
---
q1: 4/4
q2: 4/4
---
---
d: 444
d: 444
d: 444
0: 666
d: 444
1: 666
1: 422
d: 444
0: 437
1: 437
d: 444
1: 449
d: 444
d: 444
1: 463
1: 428
d: 444
1: 449
d: 444
1: 449
d: 444
1: 369
d: 444
1: 449
d: 444
1: 369
d: 444
1: 428
d: 444
d: 444
1: 449
1: 449
d: 444
1: 404
1: 428
d: 444
d: 444
d: 444
1: 463
d: 444
d: 444
1: 422
1: 458
d: 444
1: 463
1: 428
d: 444
1: 449
d: 444
1: 449
d: 444
1: 404
1: 463
d: 444
g: 12544
1: 428
1: 428
t: 33433
---
q3: 3/6
---
d: 222
d: 222
d: 222
1: 666
d: 222
1: 214
d: 222
0: 219
1: 219
d: 222
1: 169
d: 222
0: 247
1: 247
d: 222
1: 258
d: 222
1: 219
d: 222
1: 202
d: 222
1: 214
1: 219
d: 222
d: 222
1: 219
d: 222
1: 219
d: 222
1: 219
d: 222
1: 219
d: 222
1: 232
d: 222
1: 232
d: 222
0: 214
0: 214
1: 214
d: 222
d: 222
1: 219
1: 169
d: 222
1: 219
d: 222
1: 219
d: 222
d: 222
g: 12480
1: 285
1: 219
1: 232
1: 258
t: 36316
---
q4: 4/6
---
d: 116
d: 116
1: 666
d: 116
1: 157
0: 95
d: 116
d: 116
0: 95
0: 95
1: 95
d: 116
d: 116
1: 116
1: 116
d: 111
1: 136
d: 111
0: 142
0: 142
1: 142
d: 111
1: 116
1: 116
d: 111
1: 95
d: 111
d: 111
1: 116
d: 111
1: 68
1: 71
d: 111
1: 11
d: 111
d: 111
1: 136
d: 111
1: 136
d: 111
d: 111
1: 127
d: 111
1: 247
d: 111
g: 12544
1: 95
0: 71
1: 71
1: 71
1: 127
t: 42449
---
q5: 5/6
---
d: 68
d: 68
1: 666
d: 68
0: 68
d: 68
1: 68
d: 68
0: 116
1: 116
1: 95
d: 63
1: 41
d: 63
0: 116
1: 116
d: 63
d: 63
1: 169
d: 63
1: 5
d: 58
0: 5
1: 5
d: 58
d: 58
0: 77
1: 77
0: 169
d: 63
0: 169
0: 169
1: 169
0: 23
1: 23
d: 68
1: 95
0: 68
0: 68
0: 68
1: 68
d: 68
1: 5
d: 68
1: 95
d: 63
0: 56
1: 56
d: 68
1: 11
d: 63
1: 95
d: 63
1: 68
d: 58
g: 13184
1: 23
0: 95
0: 95
1: 95
t: 58204
---
q6: 6/6
---
# EOF
