---
# IPCG 3YP data file
# taes1g09@ecs.soton.ac.uk
---
q1: 3/4
q2: 3/4
---
---
d: 444
d: 444
d: 444
0: 666
d: 444
1: 666
1: 437
d: 444
1: 508
d: 444
d: 444
1: 449
d: 444
1: 449
d: 444
1: 449
1: 476
d: 444
1: 404
d: 444
1: 428
1: 476
d: 444
d: 444
1: 463
d: 444
1: 428
d: 444
1: 476
d: 444
d: 444
1: 449
d: 444
1: 428
d: 444
0: 422
d: 444
1: 422
d: 444
1: 428
1: 476
1: 449
d: 444
1: 392
d: 444
d: 444
1: 404
d: 444
1: 463
1: 428
d: 444
1: 422
d: 444
d: 444
1: 449
d: 444
1: 428
1: 428
d: 444
g: 12928
1: 422
1: 463
1: 449
t: 34574
---
q3: 2/6
---
d: 222
d: 222
d: 222
1: 666
d: 222
1: 232
d: 222
1: 202
d: 222
1: 232
d: 222
1: 232
d: 222
0: 219
1: 219
d: 222
1: 219
d: 222
1: 219
d: 222
1: 219
d: 222
1: 169
d: 222
d: 222
1: 285
d: 222
1: 219
1: 202
d: 222
1: 214
d: 222
1: 219
d: 222
1: 232
1: 214
0: 219
d: 222
d: 222
1: 219
d: 222
1: 258
d: 222
1: 219
1: 196
d: 222
0: 219
d: 222
1: 219
d: 222
g: 12736
1: 202
1: 202
1: 214
t: 35011
---
q4: 2/6
---
d: 147
d: 147
1: 666
d: 147
d: 147
1: 178
1: 127
d: 138
1: 247
d: 138
d: 138
1: 95
0: 71
0: 71
d: 138
1: 71
1: 157
0: 169
d: 123
1: 169
d: 111
d: 111
d: 111
1: 157
0: 71
0: 71
1: 71
d: 120
0: 71
0: 71
1: 71
d: 120
1: 178
0: 11
1: 11
d: 111
1: 77
d: 111
d: 111
1: 95
1: 196
d: 111
1: 71
d: 111
1: 136
d: 111
1: 127
d: 111
g: 12480
0: 41
1: 41
1: 95
t: 41914
---
q5: 3/6
---
d: 89
d: 89
1: 666
d: 89
d: 89
1: 95
d: 89
0: 56
1: 56
0: 68
1: 68
d: 89
1: 95
d: 84
d: 84
1: 11
d: 84
d: 84
1: 56
1: 169
d: 78
1: 178
d: 78
1: 127
d: 78
0: 41
1: 41
d: 78
1: 77
0: 23
1: 23
d: 68
1: 95
d: 63
0: 11
0: 11
1: 11
d: 68
1: 95
d: 63
1: 136
d: 63
0: 11
1: 11
d: 63
0: 41
d: 68
1: 41
d: 63
g: 12480
0: 5
0: 5
1: 5
0: 77
0: 77
1: 77
1: 5
t: 51278
---
q6: 2/6
---
# EOF
