---
# IPCG 3YP data file
# taes1g09@ecs.soton.ac.uk
---
q1: 3/4
q2: 2/4
---
---
d: 444
d: 444
d: 444
0: 666
1: 666
0: 404
0: 404
1: 404
d: 444
1: 428
d: 444
d: 444
1: 463
d: 444
1: 476
d: 444
1: 449
d: 444
d: 444
1: 392
d: 444
1: 437
d: 444
1: 449
1: 458
d: 444
1: 422
d: 444
1: 476
d: 444
1: 497
d: 444
1: 463
d: 444
1: 458
d: 444
d: 444
1: 449
1: 428
d: 444
1: 404
d: 444
1: 463
d: 444
0: 428
d: 444
1: 428
1: 458
d: 444
0: 422
0: 422
d: 444
1: 422
d: 444
1: 449
1: 369
d: 444
g: 12928
1: 428
1: 449
1: 449
t: 40238
---
q3: 0/6
---
d: 222
d: 222
d: 222
1: 666
0: 214
0: 214
1: 214
d: 222
0: 202
1: 202
d: 222
d: 222
1: 178
0: 169
0: 169
1: 169
d: 222
d: 222
0: 202
1: 202
d: 222
1: 196
0: 219
0: 219
0: 219
d: 222
1: 219
d: 222
1: 219
d: 222
d: 222
1: 219
1: 219
1: 258
d: 222
1: 258
d: 222
0: 219
d: 222
1: 219
d: 222
1: 219
1: 219
d: 222
d: 222
1: 232
d: 222
1: 202
d: 222
1: 178
d: 222
g: 12544
1: 214
1: 202
1: 196
t: 45664
---
q4: 2/6
---
d: 202
d: 202
d: 202
1: 666
d: 202
0: 178
1: 178
d: 202
1: 196
1: 202
d: 184
1: 202
d: 129
d: 129
1: 178
1: 157
0: 71
0: 71
d: 129
0: 71
0: 71
0: 71
0: 71
0: 71
0: 71
0: 71
d: 224
1: 321
d: 224
d: 224
0: 95
0: 95
0: 95
0: 95
1: 95
d: 224
0: 142
0: 142
0: 142
0: 142
1: 142
1: 202
d: 224
1: 202
d: 224
d: 224
1: 285
d: 224
1: 247
1: 219
1: 219
d: 224
0: 157
1: 157
d: 224
1: 219
d: 224
1: 219
d: 224
g: 12480
1: 219
1: 232
t: 63904
---
q5: 4/6
---
d: 224
d: 224
1: 666
d: 224
d: 224
1: 196
d: 218
1: 232
d: 211
1: 202
d: 211
1: 202
d: 202
1: 232
d: 202
1: 169
d: 196
1: 214
d: 184
1: 169
d: 142
1: 214
d: 129
1: 169
d: 129
1: 196
1: 127
d: 116
1: 196
0: 95
d: 116
1: 95
d: 116
0: 95
0: 95
d: 123
1: 95
1: 196
d: 116
1: 127
d: 116
d: 116
1: 116
1: 116
d: 107
g: 13120
1: 41
0: 95
1: 95
t: 39030
---
q6: 1/6
---
# EOF
