---
# IPCG 3YP data file
# taes1g09@ecs.soton.ac.uk
---
q1: 3/4
q2: 4/4
---
---
d: 444
d: 444
d: 444
1: 666
d: 444
0: 463
1: 463
d: 444
1: 422
d: 444
1: 428
d: 444
1: 428
d: 444
1: 463
d: 444
1: 463
d: 444
1: 428
d: 444
1: 428
d: 444
1: 428
d: 444
d: 444
1: 428
d: 444
1: 422
1: 422
d: 444
1: 463
1: 428
d: 444
0: 386
d: 444
1: 386
d: 444
d: 444
1: 449
d: 444
1: 422
d: 444
1: 449
d: 444
1: 422
1: 422
d: 444
1: 428
1: 404
d: 444
g: 12544
1: 449
1: 428
t: 33612
---
q3: 3/6
---
d: 222
d: 222
d: 222
d: 222
1: 666
0: 247
d: 222
1: 247
1: 219
d: 222
1: 202
1: 178
d: 222
1: 219
d: 222
d: 222
1: 219
d: 222
0: 219
0: 219
0: 219
1: 219
d: 222
1: 258
d: 222
1: 267
d: 222
d: 222
1: 258
d: 222
1: 247
d: 222
1: 219
0: 169
1: 169
d: 222
1: 202
d: 222
1: 247
d: 222
1: 219
d: 222
1: 202
d: 222
1: 219
1: 219
d: 222
1: 169
d: 222
d: 222
1: 214
d: 222
0: 219
d: 222
g: 12672
1: 219
1: 202
1: 267
t: 40560
---
q4: 4/6
---
d: 123
d: 123
1: 666
d: 123
d: 123
1: 178
1: 127
d: 111
1: 116
d: 111
1: 136
d: 111
1: 11
d: 111
d: 111
d: 111
1: 136
1: 127
d: 111
1: 74
1: 71
d: 111
0: 11
0: 11
0: 11
0: 11
0: 11
d: 111
0: 11
0: 11
0: 11
0: 11
0: 11
0: 11
0: 11
0: 11
0: 11
0: 11
0: 11
1: 11
1: 136
d: 133
0: 136
d: 193
1: 136
d: 133
1: 136
d: 133
1: 77
1: 214
d: 129
1: 23
d: 123
d: 123
g: 12544
1: 169
1: 136
t: 66009
---
q5: 4/6
---
d: 123
d: 123
1: 666
d: 123
0: 56
0: 56
0: 56
d: 129
1: 56
d: 123
1: 68
0: 71
0: 71
0: 71
0: 71
0: 71
1: 71
d: 133
d: 133
1: 136
d: 133
1: 77
d: 129
1: 196
d: 129
1: 127
d: 123
0: 56
1: 56
d: 123
1: 95
0: 116
d: 123
1: 116
d: 123
1: 157
d: 123
1: 285
1: 127
d: 107
1: 95
d: 107
0: 95
0: 95
1: 95
0: 136
d: 123
0: 136
1: 136
d: 123
1: 95
d: 107
d: 107
g: 12608
1: 169
1: 41
t: 51506
---
q6: 4/6
---
# EOF
