---
# IPCG 3YP data file
# taes1g09@ecs.soton.ac.uk
---
q1: 4/4
q2: 4/4
---
---
d: 444
d: 444
d: 444
1: 666
d: 444
0: 422
1: 422
d: 444
1: 437
d: 444
1: 449
1: 449
d: 444
1: 455
d: 444
0: 428
d: 444
1: 428
d: 444
1: 463
d: 444
1: 476
d: 444
1: 428
d: 444
1: 392
d: 444
d: 444
1: 449
d: 444
1: 449
d: 444
1: 428
d: 444
1: 428
d: 444
1: 449
d: 444
1: 463
1: 422
d: 444
1: 437
d: 444
1: 463
d: 444
d: 444
1: 476
1: 449
d: 444
1: 428
1: 449
d: 444
g: 12608
0: 428
1: 428
t: 35047
---
q3: 2/6
---
d: 222
d: 222
d: 222
1: 666
d: 222
1: 247
d: 222
1: 232
d: 222
0: 196
0: 196
1: 196
d: 222
1: 232
d: 222
0: 267
1: 267
d: 222
d: 222
1: 196
d: 222
1: 169
d: 222
1: 202
d: 222
1: 214
d: 222
0: 202
1: 202
1: 219
1: 219
d: 222
1: 196
d: 222
d: 222
1: 219
d: 222
1: 285
d: 222
1: 169
d: 222
1: 232
1: 202
d: 222
0: 196
1: 196
0: 178
0: 178
d: 222
0: 178
0: 178
0: 178
1: 178
d: 222
g: 12928
1: 219
1: 219
t: 48619
---
q4: 2/6
---
d: 116
d: 116
d: 116
1: 666
d: 116
d: 116
1: 136
d: 116
0: 56
0: 56
1: 56
0: 169
1: 169
1: 267
d: 116
0: 136
1: 136
d: 116
1: 95
0: 68
d: 116
0: 68
1: 68
d: 116
d: 116
0: 157
1: 157
0: 71
0: 71
0: 71
1: 71
d: 133
1: 157
d: 133
d: 133
1: 95
d: 123
0: 232
1: 232
d: 123
1: 214
d: 116
0: 71
0: 71
0: 71
0: 71
0: 71
0: 71
0: 71
0: 71
0: 71
0: 71
0: 71
0: 71
0: 71
0: 71
0: 71
0: 71
0: 71
0: 71
0: 71
0: 71
0: 71
0: 71
0: 71
0: 71
0: 71
d: 246
1: 321
d: 246
1: 95
d: 246
0: 142
1: 142
1: 178
1: 267
d: 246
1: 247
d: 246
0: 249
0: 249
0: 249
0: 249
0: 249
0: 249
0: 249
0: 249
d: 246
g: 12928
1: 249
1: 202
t: 95119
---
q5: 4/6
---
d: 246
d: 246
d: 246
1: 666
d: 246
1: 247
0: 202
d: 249
1: 202
d: 246
d: 246
1: 202
d: 246
1: 247
1: 267
d: 246
d: 246
1: 214
d: 246
0: 249
1: 249
d: 246
1: 249
d: 246
1: 249
d: 246
1: 249
d: 246
1: 285
1: 249
0: 249
d: 246
1: 249
d: 246
1: 249
d: 246
1: 232
d: 246
1: 249
d: 246
1: 232
d: 246
1: 249
0: 249
1: 249
d: 246
1: 267
d: 246
d: 246
1: 214
d: 246
1: 232
d: 246
d: 246
g: 12672
1: 258
1: 249
1: 249
1: 267
t: 36341
---
q6: 2/6
---
# EOF
